,hh_income,hh_lifeCycle,occupation_type,age,motif_H,motif_HOH,motif_HOOH,motif_HOWH,motif_HOWOH,motif_HWH,motif_HWOH,motif_HWOWH,motif_HWWH,work_block,home_block,third_places_block
4019,6,8,4,52,0,0,0,0,0,1,0,0,0,18,27,
4020,4,6,4,35,0,0,0,0,0,0,1,0,0,18,34,15.0
4021,11,4,4,45,0,0,0,0,0,0,0,0,1,18,23,
4022,11,4,4,40,0,0,0,0,0,1,0,0,0,18,25,
4023,10,4,4,39,0,0,0,0,0,1,0,0,0,18,15,
4024,7,6,4,45,0,0,0,0,1,0,0,0,0,18,5,20.0
4025,1,6,4,41,0,0,0,1,0,0,0,0,0,18,26,17.0
4026,6,9,4,80,0,0,1,0,0,0,0,0,0,18,20,2.0
4027,9,6,4,48,0,0,0,1,0,0,0,0,0,18,20,14.0
4028,11,2,4,71,0,0,0,0,0,0,0,1,0,18,24,4.0
4029,2,1,4,28,0,0,0,1,0,0,0,0,0,18,9,14.0
4030,4,1,4,45,0,0,0,0,0,1,0,0,0,18,22,
4031,4,1,4,40,0,0,0,0,0,1,0,0,0,18,26,
4032,6,2,4,33,0,0,0,0,1,0,0,0,0,18,6,1.0
4033,11,4,4,39,0,0,0,0,0,1,0,0,0,18,24,
4034,10,2,4,62,0,0,1,0,0,0,0,0,0,18,26,15.0
4035,6,2,4,44,0,0,0,0,0,1,0,0,0,18,5,
4036,5,1,4,61,0,1,0,0,0,0,0,0,0,18,24,1.0
4037,11,4,4,37,0,0,0,1,0,0,0,0,0,18,3,11.0
4038,8,2,4,63,0,0,0,0,0,1,0,0,0,18,12,
4039,4,1,4,64,0,0,0,0,1,0,0,0,0,18,9,4.0
4040,6,2,4,57,0,0,0,0,0,1,0,0,0,18,18,
4041,11,2,4,32,0,0,0,0,0,1,0,0,0,18,29,
4042,10,1,4,27,0,0,1,0,0,0,0,0,0,18,20,19.0
4043,11,4,4,46,0,0,0,0,0,0,1,0,0,18,21,31.0
4044,11,4,4,45,0,0,0,1,0,0,0,0,0,18,21,19.0
4045,11,2,4,31,0,0,1,0,0,0,0,0,0,18,4,33.0
4046,10,4,4,40,0,0,0,0,0,1,0,0,0,18,16,
4047,9,6,4,46,0,0,0,0,0,0,1,0,0,18,24,28.0
4048,7,10,4,40,0,0,0,0,1,0,0,0,0,18,24,15.0
4049,11,2,4,36,0,0,0,0,0,1,0,0,0,18,5,
4050,8,2,4,74,0,0,0,0,0,0,1,0,0,18,12,5.0
4051,6,2,4,24,0,0,0,1,0,0,0,0,0,18,18,17.0
4052,5,8,4,25,0,0,0,0,0,1,0,0,0,18,23,
4053,10,2,4,61,0,0,0,0,0,1,0,0,0,18,5,
4054,6,6,4,54,0,0,0,0,0,0,0,1,0,18,9,14.0
4055,4,2,4,26,0,0,0,0,0,1,0,0,0,18,23,
4056,7,2,4,30,0,0,0,0,0,1,0,0,0,18,24,
4057,11,4,4,37,0,0,0,1,0,0,0,0,0,18,22,1.0
4058,9,2,4,26,0,0,0,0,0,1,0,0,0,18,10,
4059,11,1,4,78,0,0,0,0,0,1,0,0,0,18,25,
4060,11,6,4,50,0,0,0,0,0,1,0,0,0,18,12,
4061,1,2,4,44,0,0,0,0,0,1,0,0,0,18,25,
4062,8,1,4,64,0,0,0,0,0,0,0,1,0,18,26,32.0
4063,11,2,4,42,0,0,0,0,0,0,1,0,0,18,34,22.0
4064,11,4,4,51,0,0,0,0,0,1,0,0,0,18,31,
4065,10,10,4,61,0,0,0,0,0,1,0,0,0,18,34,
4066,9,2,4,59,0,0,0,0,0,0,0,1,0,18,24,32.0
4067,9,2,4,37,0,0,0,0,0,1,0,0,0,18,19,
4068,7,5,4,42,0,1,0,0,0,0,0,0,0,18,20,1.0
4069,10,2,4,29,0,0,0,0,0,1,0,0,0,18,23,
4070,10,2,4,37,0,0,0,0,0,0,1,0,0,18,26,25.0
4071,8,2,4,38,0,0,0,0,0,0,1,0,0,18,26,32.0
4072,5,6,5,17,0,0,0,0,0,0,1,0,0,18,2,21.0
4073,1,3,5,16,0,0,0,0,0,1,0,0,0,18,10,
4074,7,4,5,17,0,0,0,0,0,1,0,0,0,18,27,
4075,8,6,5,16,0,0,1,0,0,0,0,0,0,18,26,19.0
4076,1,6,5,17,0,0,0,0,0,0,1,0,0,18,23,29.0
4077,5,6,5,17,0,0,0,0,0,1,0,0,0,18,12,
4078,7,8,5,16,0,0,0,0,0,1,0,0,0,18,33,
4079,7,6,5,17,0,0,0,1,0,0,0,0,0,18,29,1.0
4080,1,7,5,17,0,0,0,0,0,0,0,1,0,18,5,17.0
4081,1,6,5,17,0,0,0,0,0,0,1,0,0,18,23,18.0
4082,4,8,5,17,0,0,0,0,0,1,0,0,0,18,27,
4083,8,8,5,16,0,0,0,0,0,0,1,0,0,18,9,34.0
4084,7,8,5,16,0,0,0,0,0,1,0,0,0,18,28,
4085,1,7,5,17,0,0,0,0,0,0,0,1,0,18,1,4.0
4086,5,6,5,17,0,0,0,0,0,1,0,0,0,18,5,
4087,6,8,5,16,0,0,0,0,1,0,0,0,0,18,12,5.0
4088,1,6,5,17,0,0,0,0,0,0,1,0,0,18,10,29.0
4089,7,4,5,16,0,0,0,0,0,0,1,0,0,18,23,4.0
4090,1,7,5,17,0,0,0,0,0,0,0,1,0,18,1,11.0
4091,10,8,5,17,0,0,0,0,0,1,0,0,0,18,12,
4092,8,8,5,17,0,0,0,0,0,1,0,0,0,18,24,
4093,7,4,5,16,0,0,0,0,0,0,1,0,0,18,26,7.0
4094,7,6,5,16,0,0,0,0,0,0,1,0,0,18,5,21.0
4095,1,5,5,17,0,0,0,0,0,1,0,0,0,18,15,
4096,1,6,5,17,0,0,0,0,0,0,1,0,0,18,24,9.0
4097,7,4,5,16,0,0,0,0,0,0,1,0,0,18,27,18.0
4098,10,8,5,17,0,0,0,0,0,1,0,0,0,18,21,
4099,5,6,5,17,0,0,0,0,0,1,0,0,0,18,9,
4100,1,6,5,17,0,0,0,0,0,0,1,0,0,18,27,21.0
4101,1,5,5,17,0,0,0,0,0,1,0,0,0,18,20,
4102,9,6,5,17,0,0,0,0,0,0,1,0,0,18,6,1.0
4103,8,8,5,17,0,0,1,0,0,0,0,0,0,18,34,28.0
4104,7,6,5,16,0,0,0,0,0,0,1,0,0,18,28,15.0
4105,5,6,5,17,0,0,0,0,0,1,0,0,0,18,23,
4106,1,5,5,17,0,0,0,0,0,1,0,0,0,18,21,
4107,7,4,5,16,0,0,0,0,0,0,1,0,0,18,25,20.0
4108,1,5,5,17,0,0,0,0,0,1,0,0,0,18,15,
4109,5,6,5,17,0,0,0,0,0,0,1,0,0,18,3,17.0
4110,7,6,5,16,0,0,0,0,0,0,1,0,0,18,31,9.0
4111,5,6,5,17,0,0,0,0,0,0,1,0,0,18,4,2.0
4112,9,6,5,17,0,0,0,0,0,0,1,0,0,18,9,9.0
4113,1,6,5,17,0,0,0,0,0,0,1,0,0,18,4,1.0
4114,7,4,5,16,0,0,0,0,0,0,1,0,0,18,31,4.0
4115,5,7,5,16,0,1,0,0,0,0,0,0,0,18,2,19.0
4116,5,7,5,16,0,1,0,0,0,0,0,0,0,18,18,27.0
4117,1,3,5,16,0,0,0,0,0,1,0,0,0,18,2,
4118,5,6,5,17,0,0,0,0,0,1,0,0,0,18,32,
4119,7,4,5,16,0,1,0,0,0,0,0,0,0,18,5,7.0
4120,7,8,5,16,0,0,0,0,0,1,0,0,0,18,6,
4121,7,4,5,16,0,0,0,0,0,0,1,0,0,18,21,1.0
4122,7,8,5,16,0,0,0,0,0,1,0,0,0,18,33,
4123,8,8,5,16,0,0,0,0,0,0,1,0,0,18,26,19.0
4124,8,8,5,16,0,0,0,0,0,0,1,0,0,18,20,23.0
4125,6,8,5,16,0,1,0,0,0,0,0,0,0,18,24,5.0
4126,10,8,5,17,0,0,0,0,0,1,0,0,0,18,14,
4127,1,6,5,17,0,0,0,0,0,0,1,0,0,18,24,9.0
4128,7,4,5,17,0,0,0,0,0,1,0,0,0,18,10,
4129,6,8,5,16,0,1,0,0,0,0,0,0,0,18,33,14.0
4130,1,3,5,16,0,0,0,0,0,1,0,0,0,18,3,
4131,1,5,5,17,0,0,0,0,0,1,0,0,0,18,22,
4132,3,6,5,16,0,0,0,0,0,1,0,0,0,18,5,
4133,1,6,5,17,0,0,0,0,0,0,1,0,0,18,21,11.0
4134,4,8,5,17,0,0,0,0,0,1,0,0,0,18,24,
4135,4,8,5,17,0,0,0,0,0,1,0,0,0,18,29,
4136,7,6,5,17,0,0,0,1,0,0,0,0,0,18,24,22.0
4137,7,4,5,17,0,0,0,0,0,1,0,0,0,18,6,
4138,9,6,5,17,0,0,0,0,0,0,1,0,0,18,28,2.0
4139,7,4,5,16,0,0,0,0,0,0,1,0,0,18,21,32.0
4140,8,8,5,17,0,0,0,0,0,1,0,0,0,18,15,
4141,3,6,5,16,0,0,0,0,0,1,0,0,0,18,31,
4142,1,6,5,17,0,0,0,0,0,0,1,0,0,18,14,21.0
4143,7,4,5,17,0,0,0,0,0,1,0,0,0,18,6,
4144,1,7,5,17,0,0,0,0,0,0,0,1,0,18,5,12.0
4145,7,4,5,16,0,0,0,0,0,0,1,0,0,18,5,29.0
4146,8,8,5,16,0,0,0,0,0,0,1,0,0,18,12,31.0
4147,8,8,5,16,0,0,0,0,0,0,1,0,0,18,32,1.0
4148,5,6,5,17,0,0,0,0,0,1,0,0,0,18,2,
4149,5,6,5,17,0,0,0,0,0,1,0,0,0,18,26,
4150,8,8,5,16,0,0,0,0,0,0,1,0,0,18,20,14.0
4151,8,8,5,17,0,0,1,0,0,0,0,0,0,18,9,24.0
4152,8,6,5,16,0,0,1,0,0,0,0,0,0,18,6,12.0
4153,8,6,5,16,0,0,1,0,0,0,0,0,0,18,10,13.0
4154,9,2,1,33,0,0,0,0,0,1,0,0,0,19,9,
4155,2,5,1,44,0,0,0,0,0,0,0,0,1,19,26,
4156,8,10,1,52,0,0,0,0,0,1,0,0,0,19,22,
4157,11,2,1,56,0,0,0,1,0,0,0,0,0,19,20,31.0
4158,4,4,1,34,0,0,0,0,0,1,0,0,0,19,6,
4159,3,6,1,43,0,0,0,0,0,1,0,0,0,19,24,
4160,3,4,1,29,0,0,0,0,0,1,0,0,0,19,24,
4161,3,2,1,26,0,1,0,0,0,0,0,0,0,19,14,18.0
4162,11,2,1,52,0,0,0,0,0,1,0,0,0,19,12,
4163,6,6,1,18,0,1,0,0,0,0,0,0,0,19,29,17.0
4164,1,2,1,45,1,0,0,0,0,0,0,0,0,19,10,
4165,7,10,1,45,0,0,0,0,0,1,0,0,0,19,33,
4166,4,1,1,29,0,0,1,0,0,0,0,0,0,19,2,15.0
4167,4,8,1,24,0,0,0,0,0,1,0,0,0,19,23,
4168,8,6,1,51,0,0,1,0,0,0,0,0,0,19,18,1.0
4169,4,2,1,28,0,0,0,0,0,1,0,0,0,19,9,
4170,7,10,1,44,0,0,0,0,0,0,0,0,1,19,31,
4171,11,2,1,56,0,0,0,1,0,0,0,0,0,19,20,19.0
4172,8,10,1,52,0,0,0,0,0,1,0,0,0,19,23,
4173,8,1,1,43,0,0,0,1,0,0,0,0,0,19,33,31.0
4174,3,4,1,29,0,0,0,0,0,1,0,0,0,19,12,
4175,7,1,1,41,0,0,0,0,0,0,1,0,0,19,24,31.0
4176,8,1,1,71,0,0,1,0,0,0,0,0,0,19,9,23.0
4177,5,8,1,56,0,0,0,0,0,0,1,0,0,19,24,33.0
4178,5,10,1,62,0,0,1,0,0,0,0,0,0,19,23,33.0
4179,5,1,1,60,0,0,0,0,0,0,1,0,0,19,28,14.0
4180,5,2,1,58,0,0,0,0,0,1,0,0,0,19,10,
4181,5,6,1,30,0,0,0,0,0,1,0,0,0,19,20,
4182,7,7,1,38,0,0,0,0,0,1,0,0,0,19,21,
4183,1,2,1,45,1,0,0,0,0,0,0,0,0,19,33,
4184,5,6,1,30,0,0,0,0,0,1,0,0,0,19,11,
4185,8,2,1,64,0,0,0,0,0,1,0,0,0,19,26,
4186,6,1,1,69,0,0,1,0,0,0,0,0,0,19,28,12.0
4187,3,1,1,56,0,0,0,1,0,0,0,0,0,19,29,33.0
4188,4,1,1,50,0,0,1,0,0,0,0,0,0,19,22,5.0
4189,7,10,1,44,0,0,0,0,0,0,0,0,1,19,4,
4190,6,5,1,18,0,0,0,0,0,0,1,0,0,19,25,18.0
4191,3,1,1,52,0,0,0,0,0,0,1,0,0,19,31,29.0
4192,7,10,1,45,0,0,1,0,0,0,0,0,0,19,27,5.0
4193,8,8,1,25,0,0,0,0,0,1,0,0,0,19,29,
4194,7,2,1,28,0,0,0,0,0,0,0,1,0,19,21,21.0
4195,10,8,1,21,0,0,0,0,0,1,0,0,0,19,18,
4196,6,2,2,33,0,0,0,1,0,0,0,0,0,19,34,25.0
4197,6,10,2,72,0,0,0,0,0,0,1,0,0,19,32,23.0
4198,5,6,2,20,0,0,0,0,0,0,1,0,0,19,5,29.0
4199,10,6,2,42,0,0,0,0,0,1,0,0,0,19,20,
4200,7,1,2,61,0,0,0,1,0,0,0,0,0,19,31,11.0
4201,7,2,2,37,0,0,0,0,0,0,1,0,0,19,6,32.0
4202,7,4,2,32,0,1,0,0,0,0,0,0,0,19,2,21.0
4203,5,10,2,33,0,0,0,0,0,1,0,0,0,19,24,
4204,10,6,2,49,0,0,0,1,0,0,0,0,0,19,14,23.0
4205,5,3,2,35,0,0,0,0,1,0,0,0,0,19,3,18.0
4206,8,2,2,32,0,0,0,0,0,1,0,0,0,19,9,
4207,11,6,2,44,0,0,0,0,0,0,1,0,0,19,6,12.0
4208,10,10,2,57,0,0,1,0,0,0,0,0,0,19,26,15.0
4209,7,2,2,23,0,0,0,0,0,0,1,0,0,19,20,32.0
4210,7,10,2,65,0,0,0,1,0,0,0,0,0,19,22,17.0
4211,7,2,2,49,0,1,0,0,0,0,0,0,0,19,28,22.0
4212,8,2,2,27,0,0,0,0,0,0,0,1,0,19,6,25.0
4213,8,8,2,45,0,0,0,0,0,0,1,0,0,19,26,9.0
4214,6,10,2,72,0,0,0,0,0,0,1,0,0,19,4,11.0
4215,11,6,2,44,0,0,0,0,0,0,1,0,0,19,31,17.0
4216,9,8,2,22,0,0,0,0,0,1,0,0,0,19,9,
4217,1,7,2,20,0,0,0,0,1,0,0,0,0,19,9,15.0
4218,7,2,2,24,0,0,0,0,0,1,0,0,0,19,27,
4219,6,2,2,59,0,0,0,0,0,1,0,0,0,19,34,
4220,9,2,2,30,0,0,0,0,0,0,1,0,0,19,23,12.0
4221,7,8,2,50,0,0,0,0,0,1,0,0,0,19,20,
4222,5,10,2,41,0,0,0,0,0,0,1,0,0,19,14,9.0
4223,5,10,2,33,0,0,0,0,0,1,0,0,0,19,27,
4224,5,10,2,33,0,0,0,0,0,1,0,0,0,19,23,
4225,1,7,2,20,0,0,0,0,1,0,0,0,0,19,19,26.0
4226,9,8,2,22,0,0,0,0,0,1,0,0,0,19,22,
4227,1,2,2,28,0,0,0,0,0,1,0,0,0,19,9,
4228,6,2,2,72,0,0,0,1,0,0,0,0,0,19,26,11.0
4229,7,8,2,24,0,0,0,0,0,0,0,0,1,19,25,
4230,9,10,2,59,0,0,0,0,0,0,0,1,0,19,31,19.0
4231,6,2,2,37,0,0,0,0,1,0,0,0,0,19,23,4.0
4232,11,2,2,59,0,0,0,1,0,0,0,0,0,19,3,4.0
4233,9,10,2,67,0,0,0,0,0,1,0,0,0,19,2,
4234,9,6,2,53,0,0,0,0,0,1,0,0,0,19,10,
4235,7,1,2,60,0,0,0,1,0,0,0,0,0,19,23,29.0
4236,11,2,2,59,0,0,0,1,0,0,0,0,0,19,25,29.0
4237,6,2,2,32,0,0,0,0,0,1,0,0,0,19,3,
4238,5,10,2,33,0,0,0,0,0,0,1,0,0,19,4,21.0
4239,6,3,2,37,0,1,0,0,0,0,0,0,0,19,3,22.0
4240,7,1,2,61,0,0,0,0,0,0,1,0,0,19,6,18.0
4241,4,6,2,22,0,0,1,0,0,0,0,0,0,19,21,22.0
4242,7,10,2,63,0,0,0,0,1,0,0,0,0,19,12,17.0
4243,5,10,2,33,0,0,0,0,0,0,1,0,0,19,14,25.0
4244,7,4,2,32,0,1,0,0,0,0,0,0,0,19,25,22.0
4245,6,2,2,33,0,0,0,1,0,0,0,0,0,19,12,18.0
4246,6,2,2,27,0,0,0,1,0,0,0,0,0,19,9,14.0
4247,5,10,2,33,0,0,0,0,0,0,1,0,0,19,8,28.0
4248,5,10,2,62,0,0,0,0,0,1,0,0,0,19,18,
4249,10,2,2,38,0,0,0,0,0,0,1,0,0,19,20,12.0
4250,7,1,2,60,0,0,0,1,0,0,0,0,0,19,23,4.0
4251,6,6,2,34,0,0,0,0,0,0,1,0,0,19,3,28.0
4252,7,10,2,62,0,0,0,0,0,1,0,0,0,19,31,
4253,7,10,2,65,0,0,0,1,0,0,0,0,0,19,5,12.0
4254,4,6,2,21,0,0,0,0,0,1,0,0,0,19,18,
4255,7,4,2,41,0,0,0,0,0,1,0,0,0,19,20,
4256,1,7,2,20,0,0,0,0,1,0,0,0,0,19,27,33.0
4257,5,10,2,62,0,0,0,0,0,1,0,0,0,19,22,
4258,1,7,2,20,0,0,0,0,1,0,0,0,0,19,24,11.0
4259,8,4,2,30,0,0,1,0,0,0,0,0,0,19,18,2.0
4260,6,2,2,37,0,0,0,0,1,0,0,0,0,19,22,14.0
4261,5,1,2,57,0,0,0,0,0,0,1,0,0,19,6,14.0
4262,2,4,2,39,0,0,0,1,0,0,0,0,0,19,12,7.0
4263,8,4,2,30,0,0,1,0,0,0,0,0,0,19,6,33.0
4264,7,1,2,67,0,0,0,0,0,1,0,0,0,19,10,
4265,6,2,2,37,0,0,0,0,1,0,0,0,0,19,3,8.0
4266,7,10,2,62,0,0,0,0,0,1,0,0,0,19,2,
4267,8,1,2,50,0,0,0,0,1,0,0,0,0,19,28,5.0
4268,1,1,2,62,0,1,0,0,0,0,0,0,0,19,10,21.0
4269,10,2,2,68,0,0,0,0,0,0,1,0,0,19,34,23.0
4270,4,6,2,21,0,0,0,0,0,1,0,0,0,19,24,
4271,8,10,2,63,0,0,0,0,0,0,1,0,0,19,28,2.0
4272,5,10,2,55,0,0,1,0,0,0,0,0,0,19,28,14.0
4273,11,2,2,59,0,0,0,1,0,0,0,0,0,19,4,11.0
4274,3,2,2,33,0,0,0,0,0,1,0,0,0,19,5,
4275,8,5,2,57,0,0,0,0,0,1,0,0,0,19,28,
4276,7,1,2,61,0,0,0,1,0,0,0,0,0,19,28,18.0
4277,10,2,2,58,0,0,0,0,0,1,0,0,0,19,31,
4278,9,10,2,67,0,0,0,0,0,1,0,0,0,19,12,
4279,6,2,2,27,0,0,0,1,0,0,0,0,0,19,8,19.0
4280,6,4,2,35,0,0,0,0,0,0,1,0,0,19,19,19.0
4281,7,1,2,67,0,0,0,0,0,1,0,0,0,19,21,
4282,8,2,2,32,0,0,0,0,0,1,0,0,0,19,26,
4283,9,8,2,47,0,0,0,0,0,0,1,0,0,19,15,1.0
4284,7,1,2,61,0,0,0,0,0,0,1,0,0,19,31,17.0
4285,7,10,2,38,0,0,0,0,1,0,0,0,0,19,5,7.0
4286,9,8,2,47,0,0,0,0,0,0,1,0,0,19,5,7.0
4287,6,1,2,36,0,0,0,0,0,1,0,0,0,19,31,
4288,6,2,2,30,0,0,0,0,0,0,0,1,0,19,28,22.0
4289,9,6,2,27,0,0,0,0,0,1,0,0,0,19,23,
4290,4,8,3,59,0,0,0,0,0,1,0,0,0,19,29,
4291,8,10,3,50,0,0,0,0,0,0,1,0,0,19,20,8.0
4292,6,6,3,48,0,0,0,1,0,0,0,0,0,19,21,22.0
4293,10,10,3,56,0,0,0,0,0,0,0,0,1,19,28,
4294,10,2,3,22,0,0,0,0,0,0,0,0,1,19,20,
4295,4,2,3,62,0,0,1,0,0,0,0,0,0,19,18,8.0
4296,8,8,3,19,0,0,0,0,0,1,0,0,0,19,3,
4297,6,1,4,67,0,0,1,0,0,0,0,0,0,19,22,15.0
4298,7,3,4,35,0,0,1,0,0,0,0,0,0,19,10,22.0
4299,10,2,4,37,0,0,0,0,0,0,1,0,0,19,34,11.0
4300,11,4,4,53,0,0,1,0,0,0,0,0,0,19,1,5.0
4301,8,10,4,64,0,0,0,0,0,0,0,0,1,19,25,
4302,7,1,4,61,0,0,0,0,1,0,0,0,0,19,9,29.0
4303,7,2,4,32,0,0,0,0,0,0,1,0,0,19,5,17.0
4304,11,10,4,68,0,0,0,0,0,0,0,0,1,19,4,
4305,10,2,4,37,0,0,0,0,0,0,1,0,0,19,21,25.0
4306,11,2,4,36,0,0,0,0,0,1,0,0,0,19,6,
4307,11,2,4,30,0,0,1,0,0,0,0,0,0,19,24,4.0
4308,9,10,4,76,0,0,0,0,0,1,0,0,0,19,12,
4309,6,1,4,27,0,0,0,0,0,1,0,0,0,19,9,
4310,11,2,4,71,0,0,0,0,0,0,0,1,0,19,28,8.0
4311,11,10,4,67,0,0,0,0,0,0,0,1,0,19,15,2.0
4312,11,2,4,26,0,1,0,0,0,0,0,0,0,19,20,30.0
4313,8,2,4,38,0,0,0,0,0,1,0,0,0,19,22,
4314,10,2,4,58,0,1,0,0,0,0,0,0,0,19,31,8.0
4315,6,7,4,57,0,0,0,0,0,1,0,0,0,19,25,
4316,11,2,4,32,0,0,0,0,0,0,1,0,0,19,20,1.0
4317,10,6,4,41,0,1,0,0,0,0,0,0,0,19,20,7.0
4318,8,1,4,60,0,0,0,0,0,1,0,0,0,19,9,
4319,11,4,4,45,0,0,0,0,0,0,0,0,1,19,28,
4320,9,2,4,32,0,0,0,0,0,0,1,0,0,19,18,4.0
4321,10,2,4,66,1,0,0,0,0,0,0,0,0,19,6,
4322,11,2,4,58,0,0,0,0,0,1,0,0,0,19,28,
4323,7,10,4,42,0,0,0,1,0,0,0,0,0,19,34,18.0
4324,7,4,4,30,0,0,0,1,0,0,0,0,0,19,11,12.0
4325,10,2,4,29,0,0,0,0,0,1,0,0,0,19,9,
4326,8,8,4,58,0,1,0,0,0,0,0,0,0,19,14,1.0
4327,1,5,5,17,0,0,0,0,0,1,0,0,0,19,14,
4328,3,6,5,16,0,0,0,0,0,1,0,0,0,19,25,
4329,7,6,5,16,0,0,0,0,0,0,1,0,0,19,32,29.0
4330,10,8,5,17,0,0,0,0,0,1,0,0,0,19,5,
4331,7,6,5,16,0,0,0,0,0,0,1,0,0,19,31,11.0
4332,1,3,5,16,0,0,0,0,0,1,0,0,0,19,33,
4333,8,8,5,17,0,0,1,0,0,0,0,0,0,19,28,18.0
4334,5,6,5,17,0,0,0,0,0,0,1,0,0,19,28,29.0
4335,7,6,5,16,0,0,0,0,0,0,1,0,0,19,19,24.0
4336,10,8,5,17,0,0,0,0,0,1,0,0,0,19,20,
4337,4,8,5,17,0,0,0,0,0,1,0,0,0,19,24,
4338,1,7,5,17,0,0,0,0,0,0,0,1,0,19,25,4.0
4339,6,8,5,16,0,1,0,0,0,0,0,0,0,19,33,25.0
4340,7,6,5,17,0,0,0,1,0,0,0,0,0,19,2,4.0
4341,1,6,5,17,0,0,0,0,0,0,1,0,0,19,23,10.0
4342,3,6,5,16,0,0,0,0,0,1,0,0,0,19,4,
4343,7,4,5,16,0,1,0,0,0,0,0,0,0,19,25,7.0
4344,1,5,5,17,0,0,0,0,0,1,0,0,0,19,21,
4345,8,8,5,17,0,0,1,0,0,0,0,0,0,19,31,14.0
4346,1,5,5,17,0,0,0,0,0,1,0,0,0,19,9,
4347,1,3,5,16,0,0,0,0,0,1,0,0,0,19,27,
4348,8,8,5,17,0,0,0,0,0,1,0,0,0,19,6,
4349,8,6,5,16,0,0,1,0,0,0,0,0,0,19,20,14.0
4350,7,8,5,16,0,0,0,0,0,1,0,0,0,19,25,
4351,7,4,5,16,0,1,0,0,0,0,0,0,0,19,18,33.0
4352,8,6,5,16,0,0,1,0,0,0,0,0,0,19,24,25.0
4353,1,6,5,17,0,0,0,0,0,0,1,0,0,19,3,28.0
4354,10,8,5,17,0,0,0,0,0,1,0,0,0,19,2,
4355,8,8,5,17,0,0,1,0,0,0,0,0,0,19,9,11.0
4356,7,4,5,17,0,0,0,0,0,1,0,0,0,19,3,
4357,1,3,5,16,0,0,0,0,0,1,0,0,0,19,9,
4358,8,8,5,17,0,0,0,0,0,1,0,0,0,19,26,
4359,6,8,5,16,0,1,0,0,0,0,0,0,0,19,24,33.0
4360,1,5,5,17,0,0,0,0,0,1,0,0,0,19,3,
4361,7,4,5,16,0,0,0,0,0,0,1,0,0,19,10,9.0
4362,10,8,5,17,0,0,0,0,0,1,0,0,0,19,4,
4363,6,8,5,16,0,0,0,0,1,0,0,0,0,19,24,21.0
4364,7,4,5,16,0,0,0,0,0,0,1,0,0,19,5,9.0
4365,7,4,5,17,0,0,0,0,0,1,0,0,0,19,3,
4366,8,8,5,17,0,0,0,0,0,1,0,0,0,19,11,
4367,2,5,1,51,0,0,0,0,0,0,1,0,0,20,23,2.0
4368,5,1,1,64,0,0,0,0,1,0,0,0,0,20,29,18.0
4369,4,2,1,59,0,0,0,0,0,0,0,0,1,20,3,
4370,1,5,1,50,0,0,0,0,1,0,0,0,0,20,5,23.0
4371,7,6,1,50,0,0,0,0,0,0,1,0,0,20,3,25.0
4372,4,2,1,39,0,0,0,0,0,1,0,0,0,20,24,
4373,7,10,1,44,0,0,0,0,0,0,0,0,1,20,28,
4374,6,2,1,63,0,1,0,0,0,0,0,0,0,20,24,12.0
4375,11,10,1,48,0,0,0,1,0,0,0,0,0,20,34,18.0
4376,2,2,1,22,0,0,0,0,0,1,0,0,0,20,19,
4377,6,2,1,19,0,0,0,0,0,1,0,0,0,20,12,
4378,11,10,1,21,0,1,0,0,0,0,0,0,0,20,19,21.0
4379,11,10,1,21,0,1,0,0,0,0,0,0,0,20,30,1.0
4380,11,2,1,22,0,0,0,0,0,1,0,0,0,20,14,
4381,6,10,1,41,0,0,0,0,0,1,0,0,0,20,9,
4382,7,1,1,40,0,0,0,0,0,1,0,0,0,20,31,
4383,11,2,1,63,0,0,0,0,0,0,0,1,0,20,27,1.0
4384,8,8,1,25,0,0,0,0,0,1,0,0,0,20,2,
4385,9,2,1,24,0,0,0,0,0,0,1,0,0,20,22,18.0
4386,11,2,1,56,0,0,0,1,0,0,0,0,0,20,6,15.0
4387,5,6,1,30,0,0,0,0,0,1,0,0,0,20,6,
4388,8,2,1,43,0,0,0,0,0,0,1,0,0,20,4,12.0
4389,2,4,1,43,0,0,0,0,0,1,0,0,0,20,14,
4390,5,2,1,66,0,0,1,0,0,0,0,0,0,20,28,4.0
4391,5,2,1,69,0,0,0,0,1,0,0,0,0,20,24,20.0
4392,2,4,1,43,0,0,0,0,0,1,0,0,0,20,24,
4393,6,6,1,50,0,0,0,0,1,0,0,0,0,20,20,33.0
4394,9,8,1,19,0,0,0,0,0,1,0,0,0,20,31,
4395,5,1,1,58,0,0,0,0,0,0,1,0,0,20,31,17.0
4396,3,2,1,22,0,0,0,0,1,0,0,0,0,20,26,4.0
4397,9,2,1,33,0,0,0,0,0,1,0,0,0,20,26,
4398,6,1,1,46,0,0,0,0,0,0,0,1,0,20,32,33.0
4399,3,1,1,70,0,0,1,0,0,0,0,0,0,20,19,22.0
4400,8,2,1,25,0,0,0,0,1,0,0,0,0,20,19,31.0
4401,11,10,1,48,0,0,0,1,0,0,0,0,0,20,26,11.0
4402,11,2,1,24,0,0,0,0,0,1,0,0,0,20,9,
4403,7,1,1,52,0,0,0,0,0,1,0,0,0,20,29,
4404,6,10,1,44,0,0,0,0,0,1,0,0,0,20,27,
4405,2,6,1,40,0,0,0,0,0,1,0,0,0,20,6,
4406,9,6,1,37,0,0,0,0,0,1,0,0,0,20,18,
4407,3,1,1,52,0,0,0,0,0,0,1,0,0,20,9,23.0
